"","cat_pais","ncat_eleccion","ncat_ronda","dico_debates_eleccion","eng_cat_pais","nec","source_nec","volatility","newparties","withinsv","source_volatility","alineamiento","source_alineamiento","marginvic","source_marginvic","ntc","source_ntc","all_ntc_caro","dico_reeleccion","dico_oficialista","voteshareincumbent","source_voteshareincumbent","exapprovalsmoothed","exapprovalnotsmoothed","source_exapproval","proptv","source_proptv","prohibicionpropaganda","accesogratuito","source_accesomedios","regulacionordinal","regulaciondico","regulacionobligatoriodico","regulaciongarantiasdico","regulacionposibilidaddico","source_regulacion","propindivinternet2","propindivinternet","source_propindivinternet2","source_propindivinternet","satisfaccion","source_satisfaccion","prop_elec_usa_ciclo","n_debates_usa_ciclo","dico_debates_usa_ciclo","source_debates_usa_ciclo","avgpropdebatesregionxciclo","lagpropdebatesregion","lagndebatesregion","source_region","X","dico_debates_pastelection","dico_2_eleccondebatesseguidos","dico_3_eleccondebatesseguidos","dico_4_eleccondebatesseguidos","dico_5_eleccondebatesseguidos","dico_6_eleccondebatesseguidos","dico_7_eleccondebatesseguidos","cumsum_pastciclos","source_lagged"
"92","Costa Rica",2018,2,1,"Costa Rica",1.91413342911147,"Calculo propio con base en datos de candidatos",48.9000015258789,5.53999996185303,43.3600006103516,"Mainwaring & Su (2021)",19.9,"LAPOP",-21.18,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,1,60.59,"Freidenberg (2024)https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231059 - ",35.165001,35.165001,"Carlin et al (2023)",97.0654,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible UIT;LAPOP",0,0,"Freidenberg (2020)",9,1,0,1,0,"Franco H. (2022)",73.4797,73.4797,"UIT, con base en: Instituto Nacional de Estadisticas y Censos","UIT, con base en: Instituto Nacional de Estadisticas y Censos",0.447016988674217,"Promedio de valores provenientes de:LAPOP;Valor proyectado segun ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.825,0.8,4,"Calculo con base en data recabada para Franco H. (2022)",92,1,1,1,1,1,1,1,10,"Calculo con base en data recabada para Franco H. (2022)"
"93","Costa Rica",2022,1,1,"Costa Rica",6.11405101857644,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,19.9,"Proyectado. Ultimo valor disponible LAPOP",-10.5,"Caluclo propio con base en datos desagregados por candidato",25,"Calculo propio con base en datos de candidatos",25,0,1,0.7,"TSE Costa Ricahttps://www.tse.go.cr/estadisticas_elecciones.htm - ",46.924441,48.60984,"Descargado manulamente de: https://executiveapproval.org/visualizationtest/",96.378,"Promedio de valores provenientes de:UIT, con base en: Instituto Nacional de Estadisticas y Censos;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Decreto 830 de 2022, disponible en: https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=187126 ; Codigo Electoral disponible en: https://reformaspoliticas.org/wp-content/uploads/2021/05/Codigo-Electoral-2020.pdf",9,1,0,1,0,"Franco H. (2022)",82.598,82.598,"UIT, con base en: Instituto Nacional de Estadisticas y Censos","UIT, con base en: Instituto Nacional de Estadisticas y Censos",0.242790057104467,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Proyectado. Ultimo valor disponible Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.693452380952381,0.857142857142857,6,"Calculo con base en data recabada para Franco H. (2022)",93,1,1,1,1,1,1,1,11,"Calculo con base en data recabada para Franco H. (2022)"
"94","Costa Rica",2022,2,1,"Costa Rica",1.99365825284403,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,19.9,"Proyectado. Ultimo valor disponible LAPOP",-5.64,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",46.924441,48.60984,"Descargado manulamente de: https://executiveapproval.org/visualizationtest/",96.378,"Promedio de valores provenientes de:UIT, con base en: Instituto Nacional de Estadisticas y Censos;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Decreto 830 de 2022, disponible en: https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=187126 ; Codigo Electoral disponible en: https://reformaspoliticas.org/wp-content/uploads/2021/05/Codigo-Electoral-2020.pdf",9,1,0,1,0,"Franco H. (2022)",82.598,82.598,"UIT, con base en: Instituto Nacional de Estadisticas y Censos","UIT, con base en: Instituto Nacional de Estadisticas y Censos",0.242790057104467,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Proyectado. Ultimo valor disponible Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.693452380952381,0.857142857142857,6,"Calculo con base en data recabada para Franco H. (2022)",94,1,1,1,1,1,1,1,11,"Calculo con base en data recabada para Franco H. (2022)"
"95","Ecuador",1960,1,0,"Ecuador",2.93466410568312,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-24.73,"Caluclo propio con base en datos desagregados por candidato",4,"Calculo propio con base en datos de candidatos",4,0,1,22.44,"Libro Presidentes, Instituto Democracia, p. 61 + Nohlen (2005b), Volumen II, p. 401 - ",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,0,0,0,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0,0,0,"Calculo con base en data recabada para Franco H. (2022)",95,NA,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"96","Ecuador",1968,1,0,"Ecuador",3.35242033853076,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-1.88,"Caluclo propio con base en datos desagregados por candidato",5,"Calculo propio con base en datos de candidatos",5,0,0,0,"Imputado ya que no hay un claro oficialista",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,0.5,4,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.25,0,0,"Calculo con base en data recabada para Franco H. (2022)",96,0,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"97","Ecuador",1979,1,1,"Ecuador",4.76424241685063,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-3.84,"Caluclo propio con base en datos desagregados por candidato",6,"Calculo propio con base en datos de candidatos",6,0,0,0,"Imputado ya que no hay un claro oficialista",70.900742,69.079712,"Carlin et al (2023)",NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,0.333333333333333,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.133333333333333,0.166666666666667,1,"Calculo con base en data recabada para Franco H. (2022)",97,0,0,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"98","Ecuador",1979,2,1,"Ecuador",1.75939864598791,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-36.98,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",70.900742,69.079712,"Carlin et al (2023)",NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,0.333333333333333,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.133333333333333,0.166666666666667,1,"Calculo con base en data recabada para Franco H. (2022)",98,0,0,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"99","Ecuador",1984,1,0,"Ecuador",5.17,"Lujan (2020)",39.5,18.7000007629395,20.7999992370605,"Mainwaring & Su (2021)",NA,NA,-1.53,"Caluclo propio con base en datos desagregados por candidato",9,"Lujan (2020)",NA,0,1,4.7,"""Libro Presidentes"", Instituto de la Democracia Ecuadorhttps://institutodemocracia.gob.ec/wp-content/uploads/2019/11/libro_presidentes_1948-2017.pdf - ",36.11866,41.166611,"Carlin et al (2023)",NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.273333333333333,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",99,1,0,0,NA,NA,NA,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"100","Ecuador",1984,2,1,"Ecuador",1.99810451812992,"Calculo propio con base en datos de candidatos",39.5,18.7000007629395,20.7999992370605,"Mainwaring & Su (2021)",NA,NA,-3.08,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",36.11866,41.166611,"Carlin et al (2023)",NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.273333333333333,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",100,1,0,0,NA,NA,NA,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"101","Ecuador",1988,1,0,"Ecuador",6.57,"Lujan (2020)",39.7999992370605,18.7000007629395,21.1000003814697,"Mainwaring & Su (2021)",NA,NA,-6.87,"Caluclo propio con base en datos desagregados por candidato",10,"Lujan (2020)",NA,0,1,14.72,"Web Wikipedia, con base en TSEhttps://es.wikipedia.org/wiki/Elecciones_presidenciales_de_Ecuador_de_1988#Resultados y https://repositories.lib.utexas.edu/server/api/core/bitstreams/d7494aba-f7ad-4896-85b0-87807e884537/content - ",33.173321,37.69973,"Carlin et al (2023)",NA,NA,0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.333333333333333,0,0,"Calculo con base en data recabada para Franco H. (2022)",101,1,1,0,0,NA,NA,NA,2,"Calculo con base en data recabada para Franco H. (2022)"
"102","Ecuador",1988,2,0,"Ecuador",1.9872813990461,"Calculo propio con base en datos de candidatos",39.7999992370605,18.7000007629395,21.1000003814697,"Mainwaring & Su (2021)",NA,NA,-8,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",33.173321,37.69973,"Carlin et al (2023)",NA,NA,0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.333333333333333,0,0,"Calculo con base en data recabada para Franco H. (2022)",102,1,1,0,0,NA,NA,NA,2,"Calculo con base en data recabada para Franco H. (2022)"
"103","Ecuador",1992,1,1,"Ecuador",4.49441171588864,"Calculo propio con base en datos de candidatos",49.9599990844727,32.2200012207031,17.7399997711182,"Mainwaring & Su (2021)",NA,NA,-6.85,"Caluclo propio con base en datos desagregados por candidato",12,"Calculo propio con base en datos de candidatos",12,0,1,8.4,"""Libro Presidentes"", Instituto de la Democracia Ecuadorhttps://institutodemocracia.gob.ec/wp-content/uploads/2019/11/libro_presidentes_1948-2017.pdf - ",32.826,40.816132,"Carlin et al (2023)",NA,NA,0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.246031746031746,0,0,"Calculo con base en data recabada para Franco H. (2022)",103,0,0,0,0,0,NA,NA,2,"Calculo con base en data recabada para Franco H. (2022)"
"104","Ecuador",1992,2,0,"Ecuador",1.95803354534398,"Calculo propio con base en datos de candidatos",49.9599990844727,32.2200012207031,17.7399997711182,"Mainwaring & Su (2021)",NA,NA,-14.64,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",32.826,40.816132,"Carlin et al (2023)",NA,NA,0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.246031746031746,0,0,"Calculo con base en data recabada para Franco H. (2022)",104,0,0,0,0,0,NA,NA,2,"Calculo con base en data recabada para Franco H. (2022)"
"105","Ecuador",1996,1,0,"Ecuador",4.816119956,"Lujan (2020)",45.060001373291,22.7800006866455,22.2800006866455,"Mainwaring & Su (2021)",58.4000015258789,"Mainwaring & Su (2021)",-0.890000000000001,"Caluclo propio con base en datos desagregados por candidato",9,"Lujan (2020)",NA,0,0,0,"Imputado ya que no hay un claro oficialista",39.917,45.931389,"Carlin et al (2023)",82.1666666666667,"Promedio de valores provenientes de:Latinobarometro;NA",0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0.417768571428571,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.3325,"Promedio de valores provenientes de:Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.5375,0.25,1,"Calculo con base en data recabada para Franco H. (2022)",105,1,0,0,0,0,0,NA,3,"Calculo con base en data recabada para Franco H. (2022)"
"106","Ecuador",1996,2,0,"Ecuador",1.98414202266374,"Calculo propio con base en datos de candidatos",45.060001373291,22.7800006866455,22.2800006866455,"Mainwaring & Su (2021)",58.4000015258789,"Mainwaring & Su (2021)",-8.94,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",39.917,45.931389,"Carlin et al (2023)",82.1666666666667,"Promedio de valores provenientes de:Latinobarometro;NA",0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0.208884285714286,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.3325,"Promedio de valores provenientes de:Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.5375,0.25,1,"Calculo con base en data recabada para Franco H. (2022)",106,1,0,0,0,0,0,NA,3,"Calculo con base en data recabada para Franco H. (2022)"
"107","Ecuador",1998,1,0,"Ecuador",4.104193959,"Lujan (2020)",43.5999984741211,5.19999980926514,38.4000015258789,"Mainwaring & Su (2021)",42.4000015258789,"Mainwaring & Su (2021)",-8.31,"Caluclo propio con base en datos desagregados por candidato",6,"Lujan (2020)",NA,0,0,0,"Imputado ya que no hay un claro oficialista",42.234261,44.70863,"Carlin et al (2023)",83.3333333333333,"Promedio de valores provenientes de:Latinobarometro;NA",0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,1.04442142857143,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.3375,"Promedio de valores provenientes de:Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.25,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",107,0,0,0,0,0,0,0,3,"Calculo con base en data recabada para Franco H. (2022)"
"108","Ecuador",1998,2,0,"Ecuador",1.99931443508021,"Calculo propio con base en datos de candidatos",43.5999984741211,5.19999980926514,38.4000015258789,"Mainwaring & Su (2021)",42.4000015258789,"Mainwaring & Su (2021)",-2.33,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",42.234261,44.70863,"Carlin et al (2023)",83.3333333333333,"Promedio de valores provenientes de:Latinobarometro;NA",0,0,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0.835537142857143,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.3375,"Promedio de valores provenientes de:Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.25,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",108,0,0,0,0,0,0,0,3,"Calculo con base en data recabada para Franco H. (2022)"
